block,trial_in_block,condCode,primeType,identity,word,nStandards,isTarget,targetPosition,standardImage,deviantImage,standardTargetImage,deviantTargetImage
2,22,DO,DEATH,OTHER,גִ'יהַאד,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,23,DS,DEATH,SELF,מַגֵיפָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,24,NO,NEGATIVE,OTHER,חֶלְאָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,25,DS,DEATH,SELF,חֲנִיטָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,26,DS,DEATH,SELF,פְּטִירָה,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,27,NO,NEGATIVE,OTHER,גַנָב,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,28,DS,DEATH,SELF,פּוֹגְרוֹם,3,1,2,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,29,DO,DEATH,OTHER,הֶסְפֵּד,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,30,DS,DEATH,SELF,טְבִיעָה,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,31,DS,DEATH,SELF,גְסִיסָה,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,32,NS,NEGATIVE,SELF,בְּחִילָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,33,DO,DEATH,OTHER,תְמוּתָה,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,34,DS,DEATH,SELF,גֵיהִנוֹם,6,1,6,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,35,DO,DEATH,OTHER,רַעַל,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,36,DS,DEATH,SELF,הֲרִיגָה,5,1,2,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,37,DO,DEATH,OTHER,תַכְרִיכִים,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,38,DO,DEATH,OTHER,מָוֶת,4,1,3,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,39,DS,DEATH,SELF,אֵפֶר,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,40,NS,NEGATIVE,SELF,הַשְׁפָּלָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,41,DO,DEATH,OTHER,קֶבֶר,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,42,DO,DEATH,OTHER,דְּוַי,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,43,DO,DEATH,OTHER,אוֹבְדָן,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,44,DS,DEATH,SELF,אֵבֶל,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,45,NS,NEGATIVE,SELF,גִילוּי עֲרָיוֹת,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,46,DS,DEATH,SELF,יָגוֹן,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,47,NO,NEGATIVE,OTHER,מוּגְלָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,48,NO,NEGATIVE,OTHER,צְבִיעוּת,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,49,NO,NEGATIVE,OTHER,סוֹהֵר,3,1,1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,50,DS,DEATH,SELF,מוּמְיָה,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,51,DO,DEATH,OTHER,כִימוֹתֶרַפְּיָה,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,52,NO,NEGATIVE,OTHER,רֶפֶשׁ,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,53,DS,DEATH,SELF,גְּוִיָה,3,1,3,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,54,DS,DEATH,SELF,לְוָיָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,55,DO,DEATH,OTHER,אַזְכָּרָה,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,56,DS,DEATH,SELF,הִתְאַבְּדוּת,6,1,1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,57,NS,NEGATIVE,SELF,רַעַשׁ,6,1,3,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,58,DS,DEATH,SELF,נְשָׁמָה,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,59,DS,DEATH,SELF,סַרְטָן,4,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,60,NO,NEGATIVE,OTHER,רְעָלָה,6,1,2,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,61,NS,NEGATIVE,SELF,מִיאוּס,5,1,5,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,62,DS,DEATH,SELF,קְבוּרָה,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\self_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,63,NO,NEGATIVE,OTHER,גַנָב,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,64,NO,NEGATIVE,OTHER,נִיפּוּץ,6,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,65,NO,NEGATIVE,OTHER,זֵיעָה,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,66,NO,NEGATIVE,OTHER,שֶׁקֶר,5,1,2,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,67,NO,NEGATIVE,OTHER,נְשִׁיכָה,3,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
2,68,DO,DEATH,OTHER,גוּלְגוֹלֶת,5,0,-1,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\other_target.png,c:\Users\AvivaLab\code\EEG_experiments\vMMR_EEG_PsychoPy_experiment\stimuli\faces\GenAI_faces\morph50_target.png
